-11.07659485370603,-11.076088935874562,-11.393273593157698,-11.076088935874562
-11.267571703565629,-11.16698800342848,-11.077638144,-13.032644751669865
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
29.295889306269583,-11.077638144,-10.4596505752701,-12.204562808315316
-11.077638144,20.01101941367395,-11.006673686176867,-11.077638144
-10.809460954961077,0.8902547824341696,-11.077638144,-11.077638144
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-11.077638144,-11.077638144,-10.899122718249538,-10.977778423556224
-11.077638144,-11.074151341035925,-11.11208507520524,-10.889013239559386
-11.076088935874562,-10.843888873704577,-6.207907418632273,-11.076088935874562
-12.42730337238759,-10.60748388312598,3.516194503893437,-10.843224203197192
22.110261985094695,-10.513486132112735,-9.846021882734405,-11.077638144
32.799430046224835,-9.927422218653696,-11.077638144,-10.118566873210971
0.0,0.0,0.0,0.0
-11.077638144,-11.077638144,-10.508223944942793,-11.166030367673574
-11.077638144,-10.733867740766536,-10.350854849093441,-11.077638144
-11.077638144,-10.426346312430923,-11.077638144,-11.077638144
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
32.6366795589424,-11.054304891559006,-9.558308940216397,-9.860626742812975
35.594372526027016,-9.404672019417596,-10.182853661883598,-9.385481800225628
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-14.395647353153908,-14.911723563301996,-14.433550768091495,-14.911736473369707
-14.410165729929993,-14.491468604378886,-14.491704184847313,-14.9131513135104
-14.431491635807179,-14.442317365157603,-14.907336806358279,-14.907336806358279
0.0,0.0,0.0,0.0
-10.083615876084156,-11.077638144,35.59494761861433,-9.844684813086694
-11.054473919280706,-9.182591010860367,38.5209974938633,-9.331052844863445
41.60104999354056,-8.784378167540574,-8.909340687508392,-9.039206400000001
-11.001417747373571,28.996686692930663,-9.754983608115317,-11.077638144
-10.989597667334532,-9.561069420088568,-9.430526746352022,-10.989597667334532
-11.038063461777014,-9.763128920383833,-11.038063461777014,-11.046308187240138
-14.272417612082895,-14.9131513135104,-14.9131513135104,-14.298982495454199
0.0,0.0,0.0,0.0
-14.326494492135522,-14.9131513135104,-14.9131513135104,-14.475725303444953
0.0,0.0,0.0,0.0
-10.07548700795114,-11.077638144,-11.077638144,32.815195018056464
0.0,0.0,0.0,0.0
44.843210519516404,-9.039206400000001,-9.039206400000001,-8.605209526997587
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-14.092984741782876,-14.9131513135104,-14.9131513135104,-14.312239369669653
0.0,0.0,0.0,0.0
-14.644103387346963,-14.9131513135104,-14.9131513135104,-14.525916876309715
0.0,0.0,0.0,0.0
-10.465418066879737,-11.077638144,-11.077638144,30.17407372109121
0.0,0.0,0.0,0.0
48.256011073175166,-9.039206400000001,-9.039206400000001,-7.672770552212773
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-13.896605704090081,-14.9131513135104,-15.72657711002553,-13.804661132756223
0.0,0.0,0.0,0.0
-14.89189369929636,-14.896322368924285,-14.892816338802179,-14.468441778109213
0.0,0.0,0.0,0.0
-11.514508830945104,-12.496769680078101,-11.077638144,27.643976592313827
0.0,0.0,0.0,0.0
51.84843270860544,-6.915840000000001,-6.915840000000001,-6.8880207609844835
0.0,0.0,0.0,0.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0
-13.661419500992046,-14.9131513135104,-14.9131513135104,-13.704980514373396
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-11.555886839749988,-13.03453261824,-13.03453261824,25.14325080284537
0.0,0.0,0.0,0.0
55.629929166953104,-6.911643015682459,-6.915840000000001,-6.5366649466763995
0.0,0.0,0.0,0.0
-2.4000000000000004,-2.4000000000000004,-1.5296,94.0
-1.5296,88.3,-2.4000000000000004,-2.4000000000000004
-13.540583150513305,-14.874127402469874,-14.874127402469874,-13.805207345329562
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-12.185961636985777,-13.03453261824,16.185682536690273,-13.03453261824
-12.029206845371577,-12.04680334435955,-13.03453261824,21.98502525505691
0.0,0.0,0.0,0.0
59.61045175468748,-6.822008730340556,-6.915840000000001,-6.0478442378895965
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-2.6244607999999996,-2.4000000000000004,-2.4000000000000004,82.88499999999999
-14.84014787639179,-14.906712940487402,-13.310128006864604,-13.587718349356145
-13.03453261824,-13.36809473149475,-12.666073601586854,-13.03453261824
-13.03453261824,-13.02535968288266,-3.9434499196029247,-13.03453261824
-13.03453261824,-12.698356821563108,-12.276172908109134,7.60512625260483
-13.03453261824,-12.397948407551942,-14.042943335115286,-4.866965480933814
0.0,0.0,0.0,0.0
-6.892866355200001,-6.892866355200001,63.80047553124999,-5.091651964606874
-4.704000000000001,-4.82297304383488,68.21102687499999,-4.704000000000001
-4.704000000000001,-4.7072287326208,72.85371249999999,-4.704000000000001
-4.704000000000001,-3.9653964185600006,-4.704000000000001,77.74074999999999
