-9.913610054205481,-13.03304537843958,-11.802463087496582,-13.03304537843958
-11.482187899742954,-11.82317027740635,-13.03453261824,-13.032644751669865
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
29.98674469638479,-11.077638144,-10.4596505752701,-12.204562808315316
-11.077638144,25.46707975549967,-11.006673686176867,-11.077638144
-10.809460954961077,14.586425710879036,-11.077638144,-11.077638144
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-13.03453261824,-12.95863923070273,-4.013782537064788,-11.413383275975912
-13.031882647987302,-11.298163534076835,10.736535078132574,-11.396807637351877
-11.076088935874562,-10.843888873704577,22.206435666785318,-11.076088935874562
-12.42730337238759,-10.60748388312598,27.300684163534736,-10.843224203197192
30.157195918195477,-10.513486132112735,-9.846021882734405,-11.077638144
32.8116091290255,-9.927422218653696,-11.077638144,-10.118566873210971
0.0,0.0,0.0,0.0
-13.03453261824,-13.03453261824,-11.21074283618403,-2.3566124388847456
-11.077638144,-11.405609738701965,-11.041629370144559,-12.924625675995472
-11.077638144,-11.108123272542006,-12.5395508262475,-12.5395508262475
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
32.814914605125026,-11.054304891559006,-9.558308940216397,-9.860626742812975
35.59483260054171,-9.404672019417596,-10.182853661883598,-9.385481800225628
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-14.84754058868521,-16.5026703955087,-15.036432782607951,-14.911736473369707
-16.233759100732794,-14.955786525498915,-15.079894541288894,-14.9131513135104
-15.279421891601325,-15.013882125098458,-16.670254299969898,-16.711043334103948
0.0,0.0,0.0,0.0
-10.083615876084156,-11.077638144,35.59494761917038,-9.844684813086694
-11.054473919280706,-9.182591010860367,38.520997493863554,-9.331052844863445
41.601049993540585,-8.784378167540574,-8.909340687508392,-9.039206400000001
-11.001417747373571,36.61613533367698,-9.754983608115317,-11.077638144
-10.989597667334532,-9.561069420088568,-9.430526746352022,-10.989597667334532
-11.038063461777014,-9.763128920383833,-11.038063461777014,-11.046308187240138
-14.73105384109803,-14.9131513135104,-14.9131513135104,-14.867298912958079
0.0,0.0,0.0,0.0
-15.148993826898385,-16.65412410386456,-16.716625260969987,-15.1594824011745
0.0,0.0,0.0,0.0
-10.07548700795114,-11.077638144,-11.077638144,32.815200238211325
0.0,0.0,0.0,0.0
44.843210519516404,-9.039206400000001,-9.039206400000001,-8.605209526997587
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-14.44711843330999,-14.9131513135104,-14.9131513135104,-14.646310656827366
0.0,0.0,0.0,0.0
-15.488963465688363,-16.716625260969987,-16.716625260969987,-15.366831321222334
0.0,0.0,0.0,0.0
-10.465418066879737,-11.077638144,-11.077638144,30.17444022624339
0.0,0.0,0.0,0.0
48.256011073175166,-9.039206400000001,-9.039206400000001,-7.672770552212773
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-11.968491757006264,-14.9131513135104,-15.72657711002553,-14.651057468760706
0.0,0.0,0.0,0.0
-16.696217951324506,-16.576637211813946,-16.575936005789522,-15.470045334322684
0.0,0.0,0.0,0.0
-11.514508830945104,-12.496769680078101,-11.077638144,27.665718210986014
0.0,0.0,0.0,0.0
51.84843270860544,-6.915840000000001,-6.915840000000001,-6.8880207609844835
0.0,0.0,0.0,0.0
0.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0
-6.005641415402165,-14.9131513135104,-14.9131513135104,-14.18721684213569
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-11.555886839749988,-13.03453261824,-13.03453261824,25.282432177474398
0.0,0.0,0.0,0.0
55.629929166953104,-6.911643015682459,-6.915840000000001,-6.5366649466763995
0.0,0.0,0.0,0.0
-2.4000000000000004,-2.4000000000000004,-1.5296,94.0
-1.5296,88.3,-2.4000000000000004,-2.4000000000000004
2.625194691325734,-14.874127402469874,-14.874127402469874,-13.805207345329562
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-12.185961636985777,-13.03453261824,20.867364983580273,-13.03453261824
-12.029206845371577,-12.04680334435955,-13.03453261824,23.018308324416118
0.0,0.0,0.0,0.0
59.61045175468748,-6.822008730340556,-6.915840000000001,-6.0478442378895965
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-2.6244607999999996,-2.4000000000000004,-2.4000000000000004,82.88499999999999
-14.84014787639179,-14.906712940487402,12.429867546133897,-13.587718349356145
-13.03453261824,-13.36809473149475,14.961496975189196,-13.03453261824
-13.03453261824,-13.02535968288266,16.87996053864854,-13.03453261824
-13.03453261824,-12.698356821563108,-12.276172908109134,18.823715711965008
-13.03453261824,-12.397948407551942,-14.042943335115286,-4.866965480933814
0.0,0.0,0.0,0.0
-6.892866355200001,-6.892866355200001,63.80047553124999,-5.091651964606874
-4.704000000000001,-4.82297304383488,68.21102687499999,-4.704000000000001
-4.704000000000001,-4.7072287326208,72.85371249999999,-4.704000000000001
-4.704000000000001,-3.9653964185600006,-4.704000000000001,77.74074999999999
